id,full_name,birthdate,gender,faction,faction_start,faction_end,profession,district_number,district_name,mandate,clean_handle,text,date
11005155,Boris Mijatović,1974-02-04,männlich,Grünen,2025-03-25,,Angestellter,167.0,Kassel,Landesliste,boris-mijatovic.bsky.social,Happy Birthday #Angus #Young. Like dynamite,2025-03-31 08:34:08.078
11005132,Helge Limburg,1982-10-25,männlich,Grünen,2025-03-25,,Dipl.-Jurist,46.0,Hameln-Pyrmont – Holzminden,Landesliste,helgelimburg.bsky.social,Schön war es beim 46. Strafverteidigertag am Wochenende in Bochum. Viele interessante Gespräche zu aktuellen und für unsere rechtspolitische Arbeit im Bundestag relevanten Themen! #StVT46,2025-03-31 08:42:38.062
11005132,Helge Limburg,1982-10-25,männlich,Grünen,2025-03-25,,Dipl.-Jurist,46.0,Hameln-Pyrmont – Holzminden,Landesliste,helgelimburg.bsky.social,"In meiner Arbeitsgruppe zum Thema Sicherheit versus Freiheit waren wir uns einig, dass Strafrecht ultima ratio bleiben muss. Differenzen sind aber auch deutlich geworden. Auch als Politiker*in muss man sich nicht jede Beleidigung und auch keinen Hass oder Hetze gefallen lassen. #StVT46",2025-03-31 08:42:38.063
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Die von Präsident Ahmad Al-Sharaa ernannte, neue syrische Regierung deutet die Bereitschaft zu einem inklusiven politischen Prozess an. Neben Sunniten gehören ihr auch Vertreter der Kurden, Drusen, Alawiten und eine Christin an.",2025-03-31 08:46:54.230
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Viele der Minister*innen sind Experten auf ihrem Gebiet, das sind gute Nachrichten für die Menschen in Syrien. Aber: Nach dem Verfassungsentwurf manifestiert auch die neue Regierung eine Machtkonzentration bei Al-Sharaa, es gibt keinen Ministerpräsidenten. 2/3",2025-03-31 08:47:29.561
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Die wichtigsten Ministerien werden von seinen Leuten kontrolliert. Auch ist der Streit mit der Selbstverwaltung Nordostsyriens nicht beigelegt, die nicht an der Regierung beteiligt wurden und diese ablehnen. Das birgt enormes Konfliktpotential für die Zukunft. 3/3",2025-03-31 08:47:29.562
11005248,Johannes Wagner,1991-08-01,männlich,Grünen,2025-03-25,,Arzt,237.0,Coburg,Landesliste,yoohannes.bsky.social,"Konnte gestern nicht schlafen - Zeitumstellung? Naja, auf jeden Fall scrolle ich durch die letzten Talkshows. Häufige Themen: Migration & Bürgergeld. Wann war die letzte Talkshow über Steuervermeidung? CumEx? Briefkastenfirmen. Finanzbehörden stärken statt nach unten treten! #TaxTheRich",2025-03-31 09:12:06.393
11005228,Dr. Till Steffen,1973-07-22,männlich,Grünen,2025-03-25,,Rechtsanwalt,20.0,Hamburg-Eimsbüttel,Direktwahl,tillsteffen.de‬,Marine Le Pen,2025-03-31 09:54:26.809
11005228,Dr. Till Steffen,1973-07-22,männlich,Grünen,2025-03-25,,Rechtsanwalt,20.0,Hamburg-Eimsbüttel,Direktwahl,tillsteffen.de‬,"Dass Le Pen nicht mehr bei Wahlen antreten darf, ist nach dieser Tat angemessen und ein wichtiges Zeichen für den französischen Rechtsstaat.",2025-03-31 10:28:38.564
11005145,Dr. Zoe Mayer,1995-08-07,weiblich,Grünen,2025-03-25,,Doktorin der Ingenieurwissenschaften (Dr.-Ing.),271.0,Karlsruhe-Stadt,Direktwahl,zoegruene.bsky.social,Der Rechtsstaat in Frankreich funktioniert. Die rechten Kräfte werden versuchen dieses Urteil als politisch motiviert zu diffamieren. Diesen staatszersetzenden Narrativen müssen wir uns in ganz Europa entschieden entgegenstellen. #LePen,2025-03-31 11:20:45.985
11005248,Johannes Wagner,1991-08-01,männlich,Grünen,2025-03-25,,Arzt,237.0,Coburg,Landesliste,yoohannes.bsky.social,"Sehr gut! Der Rechtsstaat in Frankreich ist wehrhaft. Wer Gesetze bricht und vorsätzlich betrügt kann nicht erwarten, dass ein wehrhafter Rechtsstaat einfach nur zuschaut. Auch in Deutschland müssen wir gegen die Feinde unserer Demokratie aktiv werden.",2025-03-31 11:34:26.554
11005145,Dr. Zoe Mayer,1995-08-07,weiblich,Grünen,2025-03-25,,Doktorin der Ingenieurwissenschaften (Dr.-Ing.),271.0,Karlsruhe-Stadt,Direktwahl,zoegruene.bsky.social,"Der unnachgiebige Widerstand gegen die autokratischen Methoden des #Erdoğan -Regimes macht Hoffnung. Gerade in Zeiten, in denen Demokratien unter Druck stehen, ist dieser Mut ein kraftvolles Zeichen: Der Wunsch nach Demokratie lässt nicht zum Schweigen bringen.",2025-03-31 11:48:27.100
11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,"Grüne fordern Merz auf, die Moskau-Connection in seiner CDU schnellstens abzuwickeln #MoskauConnection",2025-03-31 12:17:53.250
11004278,Matthias Gastel,1970-12-26,männlich,Grünen,2025-03-25,,,262.0,Nürtingen,Landesliste,matthias-gastel.de,"Nicht akzeptabel, was die #Fahrgäste der #Bahn geboten bekommen! Aber: Viele wichtige Grundlagen für Verbesserungen sind gelegt. So wird in #Infrastruktur investiert und saniert wie nie zuvor. #DB -Reform wurde gestartet. Hoffe sehr, dass die nächste Koalition darauf aufbaut!",2025-03-31 12:49:59.658
11005145,Dr. Zoe Mayer,1995-08-07,weiblich,Grünen,2025-03-25,,Doktorin der Ingenieurwissenschaften (Dr.-Ing.),271.0,Karlsruhe-Stadt,Direktwahl,zoegruene.bsky.social,Der #Klimawandel zeigt sich schon jetzt deutlich in unserem Geldbeutel. Beispiel: #Kaffee. Ernteausfälle in Brasilien und Vietnam durch Dürren haben die Preise innerhalb eines Jahres beinahe verdoppelt. Studien zeigen: Bis 2050 können die aktuellen Anbaugebiete um die Hälfte schrumpfen.,2025-03-31 13:06:37.347
11005236,Ruppert Stüwe,1978-05-21,männlich,SPD,2025-03-25,,Dipl.-Volkswirt,78.0,Berlin-Steglitz-Zehlendorf,Landesliste,ruppertstuewe.bsky.social,"Es braucht keinen Pflichtdienst, sondern bessere Bedingungen für die Freiwilligendienste.",2025-03-31 13:43:20.824
11005121,Ricarda Lang,1994-01-17,weiblich,Grünen,2025-03-25,,Abgeordnete,269.0,Backnang – Schwäbisch Gmünd,Landesliste,ricardalang.bsky.social,"Manche machen sich jetzt Sorgen, dass das Urteil dem rechtsextremen Rassemblement in die Hände spielen könnte. Ich muss sagen, ich kann Sorge und sogar Störgefühl durchaus nachvollziehen. Aber was wäre die Alternative? (1/3)",2025-03-31 14:11:24.231
11005121,Ricarda Lang,1994-01-17,weiblich,Grünen,2025-03-25,,Abgeordnete,269.0,Backnang – Schwäbisch Gmünd,Landesliste,ricardalang.bsky.social,Französische Gerichte haben bei vergleichbaren Fällen in den letzten Jahren auch sehr hart geurteilt. Sollten sie es hier trotz juristischer Richtigkeit nicht tun aus Angst vor der Reaktion und Instrumentalisierung durch die Rechtsextremen? (2/3),2025-03-31 14:12:01.141
11005121,Ricarda Lang,1994-01-17,weiblich,Grünen,2025-03-25,,Abgeordnete,269.0,Backnang – Schwäbisch Gmünd,Landesliste,ricardalang.bsky.social,"Damit würde man das Preis geben, was es gegen Rechtsextreme wie Le Pen zu verteidigen gilt, eine unabhängige Justiz, die gerade nicht danach urteilt, von wem wie politisch auf das Urteil reagiert wird. (3/3)",2025-03-31 14:12:25.194
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Seit Tagen demonstrieren zahlreiche Bewohner*innen von Gaza für ein Ende des Krieges und gegen die Terrorherrschaft der Hamas. Ihr Mut ist bemerkenswert, denn die Hamas geht mit äußerster Brutalität gegen Andersdenkende vor.",2025-03-31 14:20:00.267
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Der 22-Jährige Oday Nasser Al Rabay, ein Teilnehmer*innen der Demonstrationen, wurde dafür von der Hamas gefoltert und ermordet. 2/3",2025-03-31 14:20:00.268
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Die Menschen verdienen eine sicheres und gerechtes Leben in Würde und sie wissen, dass dies nur ohne die Hamas möglich ist. Die Terrororganisation hat keinen Platz in der Zukunft der Palästinenserinnen und Palästinenser. 3/3",2025-03-31 14:20:00.269
11005070,Prof. Dr. Armin Grau,1959-03-18,männlich,Grünen,2025-03-25,,Arzt,206.0,Ludwigshafen/Frankenthal,Landesliste,armingrau.bsky.social‬,Le Pen gesperrt für die französische Präsedentschaftswahl 2027 - das wäre ein großer Erfolg gegen #Rechtspopulismus und #Rechtsextermismus in #Europa.,2025-03-31 14:31:33.916
11004848,Sören Pellmann,1977-02-11,männlich,Die LINKE,2025-03-25,,Grund- und Förderschullehrer,152.0,Leipzig II,Direktwahl,pellmann.dielinkebt.de,Ein Leipziger Highlight stand gestern für mich an: Die Leipziger Buchmesse! Ich habe mich total gefreut am Stand des Bundestages so viele von Euch zu sehen und mich mit Euch auszutauschen. Diesmal Rekord: 296.000 Besucherinnen und Besucher! #dielinke #leipzig #bundestag #buchmesse #lbm2025,2025-03-31 15:12:41.568
11005011,Andreas Audretsch,1984-06-25,männlich,Grünen,2025-03-25,,Sozialwissenschaftler,81.0,Berlin-Neukölln,Landesliste,andreasaudretsch.de,"- Marine Le Pen - Korrupt - Victor Orban - Korrupt - Donald Trump - Korrupt - Wladimir Putin- Korrupt Diese Leute verachten nicht nur die Demokratie. Sie nehmen den Staat als Beute. Zum Schaden der Menschen, zum eigenen Vorteil.",2025-03-31 15:15:08.483
11004659,Lisa Badum,1983-10-02,weiblich,Grünen,2025-03-25,,Politikwissenschaftlerin,235.0,Bamberg,Landesliste,lisa-badum.de,Amtlich bestätigt: ein generelles #Tempolimit auf Autobahnen würde schnell & günstig Millionen Tonnen an CO2 einsparen und viele Leben retten. Schluss mit der gemeingefährlichen Raserei! Quelle: Neue Studie des .bsky.social: bmdv.bund.de/SharedDocs/D...,2025-03-31 16:15:30.667
11002720,Steffi Lemke,1968-01-19,weiblich,Grünen,2025-03-25,,Dipl.-Agraringenieurin,70.0,Anhalt – Dessau – Wittenberg,Landesliste,steffi-lemke.de,"Damit das nicht untergeht - an einem Tag, an dem ein Gericht in Frankreich ein Urteil in einem Betrugsprozess fällt und in den USA ein Milliardär versucht eine Wahl zu kaufen.",2025-03-31 16:17:04.579
11004659,Lisa Badum,1983-10-02,weiblich,Grünen,2025-03-25,,Politikwissenschaftlerin,235.0,Bamberg,Landesliste,lisa-badum.de,Demokratisch wäre es obendrein auch:,2025-03-31 16:17:10.398
11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,"Lieber Dietmar, Deine Co-Silberlocken wünschen Dir von ganzem Herzen alles erdenklich Gute zu Deinem Geburtstag, alles Glück dieser Erde und eine riesige Portion Gesundheit. Jetzt rocken wir noch einmal gemeinsam für vier Jahre den Bundestag. #MissionSilberlocke",2025-03-31 18:59:27.757
11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,"Sich nicht an Regeln halten, Gesetze missachten und dafür zur Verantwortung gezogen werden, so ist es im Rechtsstaat #LePen",2025-03-31 19:31:48.040
11004278,Matthias Gastel,1970-12-26,männlich,Grünen,2025-03-25,,,262.0,Nürtingen,Landesliste,matthias-gastel.de,"Konzept der #Korridorsanierung hat sich bewährt. #Züge fahren pünktlicher. Für nächste Sanierungen zu beachten: Rechtzeitige Planung/Ausschreibung Ausreichende Finanzierung für ""volles Programm"" #Digitalisierung & Kapazitätserweiterung Transparente Kosten & Kontrolle",2025-04-01 06:12:38.686
11005228,Dr. Till Steffen,1973-07-22,männlich,Grünen,2025-03-25,,Rechtsanwalt,20.0,Hamburg-Eimsbüttel,Direktwahl,tillsteffen.de‬,"Zur Verzögerung der Veröffentlichung des AfD #Gutachten s: „Es wirkt, als ob man für ein Gutachten weniger turbulente Zeiten abwarte“, sagt Holnburger. „Dabei sind es gerade Chaos und Krisen, von denen die AfD profitiert.“ #AfDVerbot",2025-04-01 06:23:38.089
11004353,Dr. Irene Mihalic,1976-11-17,weiblich,Grünen,2025-03-24,,Polizeibeamtin,122.0,Gelsenkirchen,Landesliste,irene-mihalic.de‬,"Eine Lehre aus dem #NSU: Es ist fatal, rechtsextreme Tatmotive von vornherein auszuschließen. #Solingen",2025-04-01 06:26:52.720
11005180,Dr. Paula Piechotta,1986-09-19,weiblich,Grünen,2025-03-25,,Ärztin,152.0,Leipzig II,Landesliste,paulapiechotta.de,"Diese Zeiten überlebt niemand, ohne auch mal falsch zu liegen. Und es sind Zeiten, in denen es auch für schlaue Menschen schwer ist, immer schlaue Dinge zu sagen. Bernd Ulrich nur das jüngste Beispiel von vielen.",2025-04-01 07:59:44.471
11005180,Dr. Paula Piechotta,1986-09-19,weiblich,Grünen,2025-03-25,,Ärztin,152.0,Leipzig II,Landesliste,paulapiechotta.de,"Die Antwort darauf ist nicht das Abschreiben von Menschen. Sondern die Erkenntnis, dass die aktuellen Zeiten uns derart viel abverlangen, dass wir das nur mit dem Zusammenwerfen unser aller Hirnkapazitäten schaffen werden. Mehr Debatte, nicht mehr Rückzug von denen, die auch mal enttäuschen.",2025-04-01 07:59:44.472
11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,"1/2 Das Bundesaufnahmeprogramm schützt gefährdete Menschenrechtsverteidiger*innen aus Afghanistan, die sich für Frauenrechte und Demokratie eingesetzt haben und deshalb von den Taliban verfolgt werden. Es ist ein sicheres Programm mit vielen bürokratischen Hürden.",2025-04-01 08:19:10.266
11005045,Deborah Düring,1994-07-18,weiblich,Grünen,2025-03-25,,,181.0,Frankfurt am Main I,Landesliste,deborah-duering.de,"2/2 Wegen der langwierigen Verfahren konnte die Quote bislang nicht erreicht werden. Damit wir unserer Verantwortung für diese Menschen gerecht werden, sollte die neue Bundesregierung das Programm fortführen. Mehr dazu in der letzten Sendung des .in",2025-04-01 08:19:10.267
11005251,Carmen Wegge,1989-09-24,weiblich,SPD,2025-03-25,,Juristin,223.0,Starnberg – Landsberg am Lech,Landesliste,carmenwegge.bsky.social,"Happy Birthday #CanG! Vor einem Jahr haben wir den Paradigmenwechsel in der Cannabis - Politik geschafft! Über 5 Millionen Menschen entkriminalisiert, den legalen Zugang zu sauberem Cannabis ermöglicht und den Jugendschutz gestärkt.",2025-04-01 08:42:46.290
11005228,Dr. Till Steffen,1973-07-22,männlich,Grünen,2025-03-25,,Rechtsanwalt,20.0,Hamburg-Eimsbüttel,Direktwahl,tillsteffen.de‬,Wenn ein Aprilscherz mehr Angst als Lachen auslöst: #Merz,2025-04-01 09:04:56.717
11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,"Hans-Eckhard Sommer, Präsident des Bundesamts für Migration und Flüchtlinge, stellt das individuelle Asylrecht infrage – und damit die Grundlage seines eigenen Amtes. Wer so denkt, sollte zurücktreten.",2025-04-01 09:12:54.103
11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,"Sommer fordert nicht weniger als das Ende individueller Asylprüfungen – und damit einen Bruch mit EU-Recht, der Genfer Flüchtlingskonvention und dem Grundgesetz.",2025-04-01 09:12:54.104
11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,"Dass Nancy Faeser den von Seehofer eingesetzten Hardliner Sommer im Amt ließ, war ein schwerer Fehler. Er ist schon mehrfach mit polemischen, sachlich falschen Aussagen aufgefallen.",2025-04-01 09:12:54.105
11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,"Jetzt das individuelle Asylrecht als „zynisch“ zu bezeichnen, ist ein zynischer Akt an sich. Zynisch ist es, Schutzsuchenden Schutz zu verweigern – und das auch noch für „äußerst human“ zu erklären.",2025-04-01 09:12:54.106
11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,"Die Verkleidung brutaler Abschottung als humanitäre Großtat war bisher das Geschäft der AfD. Dass der BAMF-Chef diese Linie nun aufgreift, ist ein Dammbruch.",2025-04-01 09:12:54.107
11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,"Ein Behördenleiter, der Menschenrechte infrage stellt, ist untragbar. Sommer sollte als Präsident des BAMF zurücktreten. Sofort.",2025-04-01 09:12:54.108
11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,"Sommer wurde gestern als BAMF-Präsident angekündigt, offensichtlich hat er sein Amt genutzt, um das Grundrecht auf Asyl anzugreifen. Wer als Chef einer Bundesbehörde die Grundlagen unserer Rechtsordnung negiert, disqualifiziert sich für Führungsposition.",2025-04-01 09:17:43.106
11005228,Dr. Till Steffen,1973-07-22,männlich,Grünen,2025-03-25,,Rechtsanwalt,20.0,Hamburg-Eimsbüttel,Direktwahl,tillsteffen.de‬,"Nur weil eine Gruppe ein Problem mit einem Gerichtsurteil haben wird, heißt das nicht, dass man ein objektives Urteil eines ordentlichen Gerichts nicht anstoßen sollte. Das galt für #LePen und sollte genau so für das #AfDVerbot gelten.",2025-04-01 09:35:38.335
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"BAMF-Präsident Sommer schlägt mit seinen Vorschlägen abenteuerliche Wellen. Irritierend ist vor allem, dass er als Behördenchef angekündigt war. Das individuelle Asylrecht ist Ausdruck unserer historischen Verantwortung und unseres Menschenbildes. 1/2",2025-04-01 09:35:53.076
11005095,Lamya Kaddor,1978-06-11,weiblich,Grünen,2025-03-25,,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",114.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,"Wer das als zuständiger Beamter in Frage stellt, disqualifiziert sich die Behörde zu leiten, die dem Asylrecht zum Ausdruck verhelfen soll. 2/2",2025-04-01 09:35:53.077
11004088,Caren Lay,1972-12-11,weiblich,Die LINKE,2025-03-25,,Dipl.-Soziologin,155.0,Bautzen I,Landesliste,carenlay.bsky.social,Union und SPD planen in den laufenden Koalitionsverhandlungen offenbar die Enteignung großer Wohnungskonzerne wie Vonovia. Die CDU spricht von einem „massiven Marktversagen“ und sieht die „soziale Ordnung“ in Gefahr. (1/3),2025-04-01 09:36:11.022
11004088,Caren Lay,1972-12-11,weiblich,Die LINKE,2025-03-25,,Dipl.-Soziologin,155.0,Bautzen I,Landesliste,carenlay.bsky.social,"Auch aus haushaltspolitischer Sicht sei der Schritt geboten: Der Staat gebe jährlich Milliarden für Wohngeld und Kosten der Unterkunft aus, das letztlich in die Kassen börsennotierter Immobilienkonzerne fließe. (2/3)",2025-04-01 09:36:11.023
11004088,Caren Lay,1972-12-11,weiblich,Die LINKE,2025-03-25,,Dipl.-Soziologin,155.0,Bautzen I,Landesliste,carenlay.bsky.social,"In Zeiten knapper Kassen und neuer Sondervermögen müsse man „jeden Hebel nutzen, um Ausgaben langfristig zu senken“, heißt es aus Verhandlungskreisen. Ziel sei es, bezahlbaren Wohnraum dauerhaft zu sichern. (3/3)",2025-04-01 09:36:11.024
11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,"„Vortrag: Gedanken zum deutschen und europäischen Asylrecht der Zukunft Dr. Hans-Eckhard Sommer, Präsident des Bundesamts für Migration und Flüchtlinge (BAMF)“ so kas.de",2025-04-01 09:36:30.673
11005242,Katrin Uhlig,1982-07-05,weiblich,Grünen,2025-03-25,,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,25 Jahre EEG! Ohne das EEG wären wir heute nicht bei über 60% Erneuerbare im Strommix. Jetzt gilt es die Weichen hin zu 100% Erneuerbare zu stellen. Weiter geht’s … #Energiewende,2025-04-01 09:46:53.222
11002720,Steffi Lemke,1968-01-19,weiblich,Grünen,2025-03-25,,Dipl.-Agraringenieurin,70.0,Anhalt – Dessau – Wittenberg,Landesliste,steffi-lemke.de,Der Wasserstand des Rheins fällt auf einen erschreckend niedrigen Stand + soll laut Prognosen weiter sinken. Grund sind geringer Schneefall in den Alpen und der auch weiter ausbleibende Regen. Das wird Umwelt und Wirtschaft massiv beeinträchtigen. Wir müssen unser Wasser in der Landschaft halten!,2025-04-01 09:47:26.359
11005132,Helge Limburg,1982-10-25,männlich,Grünen,2025-03-25,,Dipl.-Jurist,46.0,Hameln-Pyrmont – Holzminden,Landesliste,helgelimburg.bsky.social,"Erfolge von Stephan Weils Amtszeit waren der Niedersächsische Weg für mehr Natur-, Arten- & Gewässerschutz, gemeinsam mit Christian Meyer erreichte er einen Rekordzubau erneuerbarer Energien und zusammen mit Julia Hamburg setzte er bessere Arbeitsbedingungen für Lehrer*innen durch.",2025-04-01 09:56:04.301
11005065,Dr. Jan-Niclas Gesenhues,1990-02-12,männlich,Grünen,2025-03-25,,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,"Dürre killt unsere Wirtschaft! Das sieht man gerade mal wieder am Rhein. Wenn der Pegel weiter sinkt, bedroht das Handel und Unternehmen. Was dagegen hilft? Natur- und Klimaschutz! 1/3",2025-04-01 10:16:14.749
11005065,Dr. Jan-Niclas Gesenhues,1990-02-12,männlich,Grünen,2025-03-25,,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,"In letzter Zeit gibt’s im Rhein immer wieder extremes Niedrigwasser. Folge: Lieferprobleme, leere Lager, hohe Verluste. Jetzt droht das gleiche Szenario – und es wird immer schlimmer. Der aktuelle Dürremonitor sieht übel aus. 2/3",2025-04-01 10:16:14.750
11005065,Dr. Jan-Niclas Gesenhues,1990-02-12,männlich,Grünen,2025-03-25,,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,"Ohne gesunde Flüsse bricht nicht nur die Natur, sondern auch unsere Wirtschaft zusammen. Wir brauchen besseren Wasserschutz – renaturierte Flüsse, weniger Wasserverschwendung, nachhaltige Nutzung. Sonst zahlen wir alle den Preis. 3/3",2025-04-01 10:16:14.751
11005073,Ates Gürpinar,1984-09-25,männlich,Die LINKE,2025-03-25,,,221.0,Rosenheim,Landesliste,atesguerpinar.dielinkebt.de,"Der BAMF-Chef hält die Genfer Flüchtlingskonvention offenbar für verhandelbar. Nein! #Menschenrechte sind keine Verhandlungsmasse, und das #Asylrecht ist nicht optional. Statt alte Denkmuster zu brechen, bedient er rechte Narrative.",2025-04-01 10:19:14.689
11005132,Helge Limburg,1982-10-25,männlich,Grünen,2025-03-25,,Dipl.-Jurist,46.0,Hameln-Pyrmont – Holzminden,Landesliste,helgelimburg.bsky.social,"Nach 12 Jahren im Amt geht ein Ministerpräsident, dessen sachliche, unaufgeregte Art ich in meiner Zeit als Parlamentarischer Geschäftsführer der Grünen Landtagsfraktion über viele Jahre schätzen gelernt habe. Vielen Dank für die gute Zusammenarbeit in Niedersachsen und für die Zukunft alles Gute!",2025-04-01 10:36:06.593
11004848,Sören Pellmann,1977-02-11,männlich,Die LINKE,2025-03-25,,Grund- und Förderschullehrer,152.0,Leipzig II,Direktwahl,pellmann.dielinkebt.de,"Der Vorschlag der Grünen, einen verpflichtenden (Wehr-)Dienst als Freiheit zu bezeichnen, ist wirklich an Ironie nicht zu übertreffen. Freiheit bedeutet selbst über Leben und Lebensweg zu entscheiden! Und Frage an die Grünen: wart ihr nicht auch mal dagegen? ;) #dielinke #nowehrpflicht #freiheit",2025-04-01 10:39:36.102
11004041,Nicole Gohlke,1975-11-15,weiblich,Die LINKE,2025-03-25,,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,Trump's Politik ist ein einziger Angriff auf Wissenschaft & Wissenschaftsfreiheit. 1900 amerikanische Wissenschaftler:innen fordern nun ein Ende der Kürzungen und der Angriffe auf die Universitäten.,2025-04-01 11:15:50.191
11005102,Michael Kellner,1977-05-08,männlich,Grünen,2025-03-25,,Politiker,57.0,Uckermark – Barnim I,Landesliste,mikellner.bsky.social,Die Zukunft gehört den Erneuerbaren Energien und grünem Wasserstoff! Deutschland muss weiterhin unabhängig von russischen Öl bleiben. Mehr dazu in der heutigen SZ:,2025-04-01 11:51:44.741
11005065,Dr. Jan-Niclas Gesenhues,1990-02-12,männlich,Grünen,2025-03-25,,"Volkswirt, MdB",127.0,Steinfurt III,Landesliste,gesenhues.bsky.social‬,"65 Mrd. Euro umweltschädliche Subventionen im Haushalt und schwarz-rot sucht nach Einsparpotenzial – die Lösung liegt auf der Hand. Stattdessen planen sie aber neue klimaschädliche Subventionen. Leider kein Aprilscherz, sondern ein schwerer Fehler auf Kosten unserer Zukunft!",2025-04-01 12:34:11.506
11004857,Filiz Polat,1978-07-11,weiblich,Grünen,2025-03-25,,Dipl.-Volkswirtin,38.0,Osnabrück-Land,Landesliste,filiz-polat.de,BAMF-Präsident Sommer hat sich mit seinen Äußerungen zur Abschaffung des individuellen Asylrechts […] für den Rücktritt qualifiziert.,2025-04-01 12:36:22.670
11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,Zu Hause angekommen. Und heute Abend ins Stadion - auf die Alm - wenn unsere gegen spielt. #DFBPokal #immerdabei #DSCB04,2025-04-01 12:46:23.154
11004659,Lisa Badum,1983-10-02,weiblich,Grünen,2025-03-25,,Politikwissenschaftlerin,235.0,Bamberg,Landesliste,lisa-badum.de,"Die #Merz-CDU möchte Klimaschutz outsourcen. Dann müssen wir in Europa nichts mehr leisten (profitieren aber auch nicht) und beauftragen stattdessen Entwicklungsländer, UNSERE Emissionen zu senken (zumindest auf dem Papier). #Klimaschutz braucht es aber WELTWEIT, um die Klimakrise zu stoppen!",2025-04-01 12:53:31.924
