,id,full_name,birthdate,gender,faction,faction_start,faction_end,profession,district_number,district_name,mandate,clean_handle,text,date,sentiment_score,sentiment_class,week_start
11467,11005145,Dr. Zoe Mayer,1995-08-07,weiblich,Grünen,2025-03-25,,Doktorin der Ingenieurwissenschaften (Dr.-Ing.),271.0,Karlsruhe-Stadt,Direktwahl,zoegruene.bsky.social,Doch es ist nicht alles schlecht: Weiterführung der Tierhaltungskennzeichnung Möglichkeit für Tierschutzkontrollen in VTN-Betrieben weitere Mittel für den notwendigen Umbau von Ställen [7/7],2025-03-26 12:54:39.869,-3.1210959339367617,neutral,2025-03-24
11468,11003231,Olaf Scholz,1958-06-14,männlich,SPD,2025-03-25,,Rechtsanwalt,61.0,Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II,Direktwahl,dbroessler.bsky.social,Olaf Scholz ist seit gestern nur noch geschäftsführend im Amt. Kurzbilanz einer kurzen Kanzlerschaft.,2025-03-26 12:56:23.631,-0.6723829961963511,neutral,2025-03-24
11469,11005011,Andreas Audretsch,1984-06-25,männlich,Grünen,2025-03-25,,Sozialwissenschaftler,81.0,Berlin-Neukölln,Landesliste,andreasaudretsch.de,"Hohe Schulden aufnehmen und zugleich den Reichsten im Land Steuergeschenke von über 12 Mrd. € machen passt nicht zusammen. Friedrich Merz sollte Realitäten anerkennen, seine Pläne zur Streichung des Soli einstampfen. Zeit für mehr Steuergerechtigkeit und Ehrlichkeit. (1/2) #Soli",2025-03-26 12:57:44.502,-3.7514258521749104,neutral,2025-03-24
11470,11005011,Andreas Audretsch,1984-06-25,männlich,Grünen,2025-03-25,,Sozialwissenschaftler,81.0,Berlin-Neukölln,Landesliste,andreasaudretsch.de,Die Streichung des Soli wäre unverantwortlich. Sinnvoll wäre eine Debatte über ein gutes Modell zur Integration des Soli in die Einkommensteuer. Das Bild ist bei der Verhandlung zum Soli am 12. November 2024 entstanden. (2/2),2025-03-26 12:57:44.503,-4.301095503151489,neutral,2025-03-24
11471,11005070,Prof. Dr. Armin Grau,1959-03-18,männlich,Grünen,2025-03-25,,Arzt,206.0,Ludwigshafen/Frankenthal,Landesliste,armingrau.bsky.social‬,"Sehr gut und wichtig, dass das #Bundesverfasdungsgericht die Klage von FDP-Abgeordneten gegen den #Soli abgewiesen hat. Die #CDU sollte jetzt auch ihre Pläne zur Abschaffung des Soli einstampfen. Geschenke an Reiche passen nicht in unsere Zeit.",2025-03-26 13:00:27.215,0.97274431968543,neutral,2025-03-24
11472,11005228,Dr. Till Steffen,1973-07-22,männlich,Grünen,2025-03-25,,Rechtsanwalt,20.0,Hamburg-Eimsbüttel,Direktwahl,tillsteffen.de‬,"Arme und Reiche werden vor dem Gesetz ungleich behandelt. Bedürftige Rentnerinnen, die schwarz fahren, kommen in Haft, wenn sie die Strafe nicht zahlen können. Die neue Bundesregierung muss das Problem der #Klassenjustiz unbedingt angehen! .bsky.social",2025-03-26 13:37:03.060,-5.300366774520277,negative,2025-03-24
11473,11004390,Corinna Rüffer,1975-10-11,weiblich,Grünen,2025-03-25,,Poltikerin,202.0,Trier,Landesliste,corinna-rueffer.de,Vor 16 Jahren trat die UN-Behindertenrechtskonvention in Kraft – ein Versprechen auf Teilhabe! Ich kämpfe weiter für Inklusion & konkrete Lösungen.,2025-03-26 13:39:30.386,-0.1382696241551645,neutral,2025-03-24
11474,11004390,Corinna Rüffer,1975-10-11,weiblich,Grünen,2025-03-25,,Poltikerin,202.0,Trier,Landesliste,corinna-rueffer.de,"Der Bundestag kann mit Investitionen in Bildung, Wohnraum, Mobilität & Klimaschutz einen echten Aufbruch schaffen. Demokratie braucht Inklusion – jetzt handeln! #UNBRK #Teilhabe",2025-03-26 13:39:30.387,1.337250991880747,neutral,2025-03-24
11475,11005121,Ricarda Lang,1994-01-17,weiblich,Grünen,2025-03-25,,Abgeordnete,269.0,Backnang – Schwäbisch Gmünd,Landesliste,ricardalang.bsky.social,"Ein Tag, zwei Impressionen",2025-03-26 13:49:48.804,4.601512845551839,positive,2025-03-24
11476,11005047,Leon Eckert,1995-04-09,männlich,Grünen,2025-03-25,,Kommunalreferent,213.0,Freising,Landesliste,leon-eckert.de,Ein gutes Warnsystem nutzt unterschiedlicheste Kanäle und Methoden um alle Menschen zu erreichen.,2025-03-26 13:53:06.447,-0.29170089802492094,neutral,2025-03-24
11477,11005047,Leon Eckert,1995-04-09,männlich,Grünen,2025-03-25,,Kommunalreferent,213.0,Freising,Landesliste,leon-eckert.de,In meinem Reformpapier schlage ich deshalb vor - Impact Based Warning - in Deutschland zu erproben. Von mutigen Schritten auf Bundesebene höre ich in Koalitionsverhandlungen noch nichts. leon-eckert.de/reformpapier/,2025-03-26 13:54:58.017,-1.189433706947054,neutral,2025-03-24
11478,11002720,Steffi Lemke,1968-01-19,weiblich,Grünen,2025-03-25,,Dipl.-Agraringenieurin,70.0,Anhalt – Dessau – Wittenberg,Landesliste,steffi-lemke.de,Die Arbeit für Umwelt und Natur geht weiter - europäische Kommission und Mitgliedsstaaten beraten in Brüssel über den Ozeanpakt und besseren Meeresschutz. Danke an Kommissar Kadis für diesen wichtigen Austausch im Vorfeld der UN-Ozeankonferenz! .bsky.social,2025-03-26 14:14:42.990,2.1510867983094006,neutral,2025-03-24
11479,11004353,Dr. Irene Mihalic,1976-11-17,weiblich,Grünen,2025-03-24,,Polizeibeamtin,122.0,Gelsenkirchen,Landesliste,irene-mihalic.de‬,"Wer das #Deutschlandticket schrittweise teurer macht, wird es schrittweise abschaffen! Das wäre ein massiver Rückschritt bei der Verkehrswende und eine große Belastung für Millionen Pendlerinnen und Pendler.",2025-03-26 14:18:00.306,-6.018456903615886,negative,2025-03-24
11480,11005078,Linda Heitmann,1982-08-02,weiblich,Grünen,2025-03-25,,Geschäftsführung in der Suchtkrankenhilfe,19.0,Hamburg-Altona,Direktwahl,linda-altona.bsky.social,"Schwarz-rotes geleaktes Koa-Papier zu #Gesundheitspolitik zeichnet sich insbesondere dadurch aus, dass vieles Wichtige fehlt: Reform Patientenrechtegesetz, Verhältnisprävention bei legalen Suchtmitteln, Anlaufstellen für Menschen ohne Krankenversicherungsschutz, barrierefreie Gesundheitsversorgung…",2025-03-26 14:19:53.358,-3.436590449289186,neutral,2025-03-24
11481,11005078,Linda Heitmann,1982-08-02,weiblich,Grünen,2025-03-25,,Geschäftsführung in der Suchtkrankenhilfe,19.0,Hamburg-Altona,Direktwahl,linda-altona.bsky.social,…Patientenlotsen… und nicht zuletzt natürlich der längst überfällige Reformschritt hin zu einer Bürgerversicherung inklusive Einbeziehung unterschiedlicher Einkommensarten in die Beitragsbemessung (Man wird doch wohl bitte noch träumen dürfen in der Politik…) #gesundheitspolitik #kleiko,2025-03-26 14:19:53.359,-5.15207103391222,negative,2025-03-24
11482,11004088,Caren Lay,1972-12-11,weiblich,Die LINKE,2025-03-25,,Dipl.-Soziologin,155.0,Bautzen I,Landesliste,carenlay.bsky.social,"Die Verhandler:innen von CDU und SPD haben in ihrem Ergebnispapier kleine Schrittchen in Richtung #Mieterschutz angedeutet. Was am Ende davon auch tatsächlich umgesetzt wird, bleibt mit Blick auf die letzte Legislaturperiode noch abzuwarten. 1/2",2025-03-26 14:31:47.823,-0.1910141998084067,neutral,2025-03-24
11483,11004088,Caren Lay,1972-12-11,weiblich,Die LINKE,2025-03-25,,Dipl.-Soziologin,155.0,Bautzen I,Landesliste,carenlay.bsky.social,"Um Mieter:innen wirklich zu schützen, braucht es jedoch einen sofortigen #Mietenstopp und einen bundesweiten #Mietendeckel. Der Ausbau eines gemeinnützigen Wohnungssektors fehlt im Ergebnispapier leider gänzlich. Ein erstes Fazit: es ist leider kein großer Wurf! 2/2 .bsky.social",2025-03-26 14:31:47.824,-6.0080981703415866,negative,2025-03-24
11484,11005164,Sara Nanni,1987-05-29,weiblich,Grünen,2025-03-25,,Friedens- und Konfliktforscherin,106.0,Düsseldorf II,Landesliste,sarananni.bsky.social,Mein Head of Content for Social hat sich auf Insta ausgetobt und ich will es euch nicht vorenthalten:,2025-03-26 14:32:32.361,-0.7899759192692842,neutral,2025-03-24
11485,11005078,Linda Heitmann,1982-08-02,weiblich,Grünen,2025-03-25,,Geschäftsführung in der Suchtkrankenhilfe,19.0,Hamburg-Altona,Direktwahl,linda-altona.bsky.social,"Nein, aber das: „Wir verändern das Honorarsystem im ärztlichen Bereich mit dem Ziel, die Anzahl nicht bedarfsgerechter Arztkontakte zu reduzieren…“ Plus Entbudgetierung von Fachärzten im ländlichen Raum… man darf auf die Ausgestaltung gespannt sein",2025-03-26 14:34:40.912,-1.3190161596326975,neutral,2025-03-24
11486,11005405,Ayse Asar,1975-12-19,weiblich,Grünen,2025-03-25,,Rechtsanwältin,177.0,Rheingau-Taunus – Limburg,Landesliste,ayseasar.bsky.social,"Der CDU-Abgeordnete Willsch wählt einen Vertreter einer teils rechtsextremen Partei, die unsere parlamentarische Demokratie verachtet, und nennt ihn einen „respektablen Von einem Volksvertreter der demokratischen Mitte würde man eher Respekt vor unserer Verfassung erwarten.",2025-03-26 14:39:52.958,-1.9742483642758104,neutral,2025-03-24
11487,11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,Erste Einblicke in die Koalitionsverhandlungen zeigen: Migrationspolitisch sehen die nächsten 4 Jahre düster aus. Die SPD lässt sich von der Union über den Tisch ziehen. /1,2025-03-26 15:18:03.697,-5.018646692218478,negative,2025-03-24
11488,11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,"Die wenigen existierenden legalen Fluchtwege werden geschlossen, Familiennachzug zu subsidiär Schutzberechtigten pausiert und Zurückweisungen an den Grenzen zur Regel. Wenn es nach der neuen Regierung geht, kommt niemand mehr nach Deutschland. /2",2025-03-26 15:18:03.698,-3.0998845714094623,neutral,2025-03-24
11489,11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,"Außerdem soll es mal wieder eine Abschiebungsoffensive geben und Staaten leichter als “sicher” eingestuft werden können. Wer in Abschiebehaft sitzt, soll keine Pflichtanwält:innen mehr gestellt bekommen. /3",2025-03-26 15:18:03.699,-1.9115670194531473,neutral,2025-03-24
11490,11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,Aber kleine Hoffnungsschimmer bestehen noch: Beim Chancenaufenthalt und der Einbürgerung sind sich Union und SPD noch nicht einig. Und auch manchen anderen rechtswidrigen Verschärfungen der Union hat die SPD noch nicht nachgegeben. /4,2025-03-26 15:18:03.700,-4.8782237954546295,negative,2025-03-24
11491,11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,"Dazu gehören u.a. Asylverfahren in Drittstaaten auszulagern und Leistungsstreichungen für Geduldete. Es braucht deswegen jetzt Druck auf die SPD, um Schlimmeres abzuwenden und Verbesserungen zu erkämpfen. /5",2025-03-26 15:18:03.701,-4.15337428829089,neutral,2025-03-24
11492,11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,Die geplanten Verschärfungen werden keine sozialen Probleme lösen und auch keine Kommunen entlasten. Es werden auch nicht weniger Menschen fliehen müssen. Die Maßnahmen sind also reine Scheinpolitik zu Lasten Schutzsuchender. /6,2025-03-26 15:18:03.702,-4.38815556995137,neutral,2025-03-24
11493,11005289,Clara Bünger,1986-07-04,weiblich,Die LINKE,2025-03-25,,Volljuristin,159.0,Dresden II – Bautzen II,Landesliste,clarabuenger.bsky.social,Als Linke verteidigen wir das Recht auf Asyl und Familie und lehnen jede weitere Verschärfung entschieden ab. Legale Fluchtwege müssen ausgebaut statt eingeschränkt werden. Migrationspolitik muss sich an der Realität statt an rechter Hetze orientieren. 7/7,2025-03-26 15:18:03.703,-1.209590982364069,neutral,2025-03-24
11494,11005228,Dr. Till Steffen,1973-07-22,männlich,Grünen,2025-03-25,,Rechtsanwalt,20.0,Hamburg-Eimsbüttel,Direktwahl,tillsteffen.de‬,"Wird es im neuen Bundestag einen neuen Anlauf für ein #AfDVerbot sverfahren geben? Laut Till Steffen, Fraktionsgeschäftsführer der Grünen, wird es „schnellstmöglich“ einen neuen Vorstoß geben, wieder durch einen fraktionsübergreifenden Kreis.",2025-03-26 15:31:19.750,-0.5821462929605462,neutral,2025-03-24
11495,11004819,Pascal Meiser,1975-03-07,männlich,Die LINKE,2025-03-25,,Dipl.-Politikwissenschaftler,82.0,Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost,Direktwahl,pascalmeiser.bsky.social,"„Die Erwartungen sind groß. [Und] Die Linke wird [weiter] auf der Seite der großen Mehrheit der arbeitenden Bevölkerung stehen & sich mit dem großen Geld, mit dem Kapital anlegen.“ nd berichtet über unseren großartigen Wahlerfolg in Friedrichshain-Kreuzberg-Prenzlauer Berg Ost & was jetzt ansteht:",2025-03-26 15:40:58.465,2.655878265675909,neutral,2025-03-24
11496,11005164,Sara Nanni,1987-05-29,weiblich,Grünen,2025-03-25,,Friedens- und Konfliktforscherin,106.0,Düsseldorf II,Landesliste,sarananni.bsky.social,Florian - Iron Dome für Berlin - Hahn?,2025-03-26 16:12:08.183,0.07583007448428548,neutral,2025-03-24
11497,11004857,Filiz Polat,1978-07-11,weiblich,Grünen,2025-03-25,,Dipl.-Volkswirtin,38.0,Osnabrück-Land,Landesliste,filiz-polat.de,"Mit den geplanten Verschärfungen in der Asylpolitik laufen SPD und Union Gefahr, ihren Kompass für Menschlichkeit zu verlieren und das Misstrauen gegenüber eingewanderten Menschen zu verschärfen. Das darf nicht passieren! taz.de/Migrationspl...",2025-03-26 16:13:39.905,-4.421872740019626,neutral,2025-03-24
11498,11005167,Dr. Ophelia Nick,1973-01-24,weiblich,Grünen,2025-03-25,,"Tierärztin, Bundestagsabgeordnete",104.0,Mettmann II,Landesliste,ophelia-nick.de‬,"Für eine zukunftsgerichtete Landwirtschaft hält das Papier wenig bereit. Union und SPD fokussieren sich stattdessen vor allem auf kurzfristige Entlastungen, um die Landwirt*innen von heute zufrieden zustimmen. Zukunft wird nicht mitgedacht. ophelia-nick.de/aktuelles/ko...",2025-03-26 16:26:35.681,-4.623753191685339,neutral,2025-03-24
11499,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,"Mein Senf zu den ersten Ergebnisse energiepolitischen Ergebnisse der Koalitionsverhandlungen: Die Union fordert einen Neustart der Energiewende, hinter dem sich nichts anderes verbirgt als das Ausbremsen der Energiewende. Ein Thread (1/10)",2025-03-26 16:27:25.455,-0.38932124811928803,neutral,2025-03-24
11500,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,"Die EE-Ausbauziele drohen gesenkt zu werden. Die Windflächenziele will die Union streichen. Auch den Netzausbau will die Union reduzieren. Aber nur wenn wir jetzt EE und Netz ausbauen, können wir unsere Klimaziele (insbesondere nach 2030) erreichen. (2/10)",2025-03-26 16:27:25.456,-1.9555685909774951,neutral,2025-03-24
11501,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,"Anstatt auf EE will die Union auf Technologien aus dem letzten Jahrhundert setzen: Kohlekraftwerke in der Reserve sollen öfters laufen, Atomkraftwerke wieder angeworfen und Gas in Deutschland gefördert werden. (3/10)",2025-03-26 16:27:25.457,-0.42305731239695626,neutral,2025-03-24
11502,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,"Das GEG soll abgeschafft werden, das fordert zumindest die Union, die SPD-Baupolitiker scheinen zugestimmt zu haben. Aber wie werden unsere Häuser ohne Wärmepumpe und Wärmenetze klimafreundlich beheizt? Ohne konkrete Antworten verunsichert die Koa Haushalte und Industrie. (4/10)",2025-03-26 16:27:25.458,-3.1142728230853685,neutral,2025-03-24
11503,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,Die Koalition betont zurecht die Kosteneffizienz der Energiewende. Aber bei der Effizienz geht es darum ein Ziel mit weniger Geld zu erreichen. Hier drohen Einsparungen wegen denen Deutschland seine Klimaziele verfehlen wird. (5/10),2025-03-26 16:27:25.459,-2.8211747453297074,neutral,2025-03-24
11504,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,"Die Koalition will das Wasserstoffkernnetz vergrößern. Da fehlt mir die Perspektive der Kosteneffizienz. Gibt es überhaupt genügend Abnehmer, dass sich diese Investitionen lohnen? Oder bleibt der Steuerzahler doch auf den Kosten sitzen? (6/10)",2025-03-26 16:27:25.460,-5.707348059439844,negative,2025-03-24
11505,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,"Wieso will die Koalition möglichst inflexible industrielle Stromabnehmer weiterhin mit einer Netzentgeltreduzierung belohnen? Effizient wäre es, wenn die Netzentgelte die Flexibilisierung anreizen. Die gute Arbeit der BNetzA darf hier nicht politisch ausgebremst werden. (7/10)",2025-03-26 16:27:25.461,-4.195635925169095,neutral,2025-03-24
11506,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,"Es freut mich, dass es die grüne Forderung der Absenkung der Stromsteuer und Netzentgelte in die Einigung geschafft hat. Nur: die Koalition zeigt nicht auf, wo das Geld herkommen soll. Kosten ab dem nächsten Jahr: 12 Mrd Euro jährlich. (8/10)",2025-03-26 16:27:25.462,3.0979175800273446,positive,2025-03-24
11507,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,"Man könnte klimaschädliche Alternativen verteuern. Aber stattdessen will die Koa den Gaspreis mit der Abschaffung der Gasspeicherumlage senken. Kosten: bis zu 4,7 Mrd Euro. (9/10)",2025-03-26 16:27:25.463,-2.2372458060043745,neutral,2025-03-24
11508,11005401,Dr. Alaa Alhamwi,1984-04-17,männlich,Grünen,2025-03-25,,Energieforscher,27.0,Oldenburg – Ammerland,Landesliste,alaa-alhamwi.bsky.social,Hoffentlich entwickelt die Koa in den verbleibenden Verhandlungen noch einen Verantwortungsvolleren Umgang mit Geldern. Und Hoffentlich kann die SPD das Ausbremsen der Energiewende doch noch verhindern. (10/10),2025-03-26 16:27:25.464,2.6102060803170657,positive,2025-03-24
11509,11005164,Sara Nanni,1987-05-29,weiblich,Grünen,2025-03-25,,Friedens- und Konfliktforscherin,106.0,Düsseldorf II,Landesliste,sarananni.bsky.social,Nächster Test des Bündnisses?,2025-03-26 17:27:17.362,-0.4715307250762174,neutral,2025-03-24
11510,11004041,Nicole Gohlke,1975-11-15,weiblich,Die LINKE,2025-03-25,,Sozialwissenschaftlerin,219.0,München-West/Mitte,Landesliste,nicolegohlke.bsky.social,"Während Israel in Gaza immer neue Kriegsverbrechen begeht & die illegale Besatzung immer weiter ausbaut, verabredet die GroKo, dass sie an den Waffenexporten nach Israel festhält. SPD & Union offenbaren schon vor Beginn der Koalition, dass ihnen Menschenrechte nichts bedeuten.",2025-03-26 17:53:29.287,-2.598472518582211,neutral,2025-03-24
11511,11004255,Dr. Franziska Brantner,1979-08-24,weiblich,Grünen,2025-03-25,,Sozialwissenschaftlerin,274.0,Heidelberg,Landesliste,franziskabrantner.de‬,"Wer Klimaschutz in eckige Klammern setzt, so wie es Union und SPD gerade machen, setzt Deutschlands Zukunft aufs Spiel. Kohle bis 2038, Atomkraft-Nostalgie und Gas statt günstige erneuerbare Energien – das ist keine Transformation, sondern organisierte Führungslosigkeit.",2025-03-26 18:38:04.714,-1.9453417106609967,neutral,2025-03-24
11512,11004255,Dr. Franziska Brantner,1979-08-24,weiblich,Grünen,2025-03-25,,Sozialwissenschaftlerin,274.0,Heidelberg,Landesliste,franziskabrantner.de‬,"Deutschland kann Klimaleader sein, oder wieder Kompromisse mit der Vergangenheit machen. Beides geht nicht.",2025-03-26 18:38:04.715,-6.130192384458327,negative,2025-03-24
11513,11005242,Katrin Uhlig,1982-07-05,weiblich,Grünen,2025-03-25,,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,"Wenn schon Klimaziele in Klammern gesetzt werden, weil sie strittig sind, braucht man nach Maßnahmen wohl nicht wirklich suchen, oder? Keine Aussage, wie man 100% #Erneuerbare erreichen möchte, stattdessen Erdgas, Kohle und vielleicht Atom … Die KleiKo will die Rolle rückwärts -",2025-03-26 19:11:37.303,-6.081190971550068,negative,2025-03-24
11514,11005242,Katrin Uhlig,1982-07-05,weiblich,Grünen,2025-03-25,,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,"weniger Klimaschutz, mehr Abhängigkeit von Fossilen. Als hätten wir alle nichts gelernt … Wir brauchen eine konsequente #Energiewende für eine souveräne Energieversorgung und einen starken Wirtschaftsstandort.",2025-03-26 19:11:37.304,-4.402406810632401,neutral,2025-03-24
11515,11005601,Donata Vogtschmidt,1998-02-24,weiblich,Die LINKE,2025-03-25,,Staatswissenschaftlerin,188.0,Eichsfeld – Nordhausen – Kyffhäuserkreis,Landesliste,donatavogtschmidt.bsky.social,Moini .app und los geht’s! Auf in eine solidarische und vielfältige Zukunft - freilich mit links,2025-03-26 20:20:54.738,3.68156562477997,positive,2025-03-24
11516,11004848,Sören Pellmann,1977-02-11,männlich,Die LINKE,2025-03-25,,Grund- und Förderschullehrer,152.0,Leipzig II,Direktwahl,pellmann.dielinkebt.de,Ein Hauch von Klassenfahrt mit .bsky.social - wir gehen rein und schmieden Pläne bei unserer Klausur! #DieLinke,2025-03-26 20:45:35.095,2.30434578738944,positive,2025-03-24
11517,11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,"Die konstituierende Sitzung des Bundestags der 21.WP liegt hinter uns. Mit 85 Abgeordneten werden wir gemeinsam für die Sicherung unseres Friedens, Freiheit und Demokratie, für den Erhalt der Lebensgrundlagen, den Schutz von Natur, Umwelt und Klima einstehen",2025-03-26 21:53:09.125,-0.4127714513685114,neutral,2025-03-24
11518,11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,"Wir werden für Menschenrechte, ein selbstbestimmtes Leben aller, die Stärkung des sozialen Zusammenhalts und mehr Gerechtigkeit streiten. Es gibt viel zu tun, Zukunft zu gestalten, Errungenschaften zu verteidigen, wenn es um unsere vielfältige Gesellschaft geht. Wir sind dabei.",2025-03-26 21:54:01.542,-0.7301447468929446,neutral,2025-03-24
11519,11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,Da sind wir wieder in Fraktionsstärke zurück im Deutschen Bundestag. Die Linke in Fraktionsstärke!,2025-03-26 22:45:36.843,2.479701493234891,positive,2025-03-24
11520,11003824,Bodo Ramelow,1956-02-16,männlich,Die LINKE,2025-03-25,,Kaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Direktwahl,bodoramelow.bsky.social,Da sind wir wieder in Fraktionsstärke zurück im Deutschen Bundestag. Die Linke in Fraktionsstärke!,2025-03-26 22:45:36.843,2.479701493234891,positive,2025-03-24
11521,11004278,Matthias Gastel,1970-12-26,männlich,Grünen,2025-03-25,,,262.0,Nürtingen,Landesliste,matthias-gastel.de,Unter Beteiligung von #Grüne wurden Investitionen in #Schiene deutlich erhöht. Das marode Netz wird intensiv saniert/modernisiert. Wie wird es mit #CDUCSU & #SPD weitergehen? Dass die Einnahmen aus Lkw-Maut wieder voll in die #Straße fließen sollen ist kein gutes Vorzeichen. 1/2,2025-03-27 06:04:15.689,-4.362175876131387,neutral,2025-03-24
11522,11004278,Matthias Gastel,1970-12-26,männlich,Grünen,2025-03-25,,,262.0,Nürtingen,Landesliste,matthias-gastel.de,"Die #Ampel hatte großen Anteil der Lkw-Maut-Einnahmen für #Schiene geöffnet. Dies wieder umzukehren ist absurd. Denn Teile der Einnahmen stammen aus der CO2-Bepreisung. Wenn damit nun neue Straßen gebaut werden statt die #Bahn zu stärken, dann schadet dies dem #Klimaschutz. 2/2",2025-03-27 06:04:15.690,-6.294233993988012,negative,2025-03-24
11523,11003764,Britta Haßelmann,1961-12-10,weiblich,Grünen,2025-03-24,,Sozialarbeiterin,131.0,Bielefeld – Gütersloh II,Landesliste,britta-hasselmann.de,"Die jüngsten Äußerungen aus den Reihen von CDU und CSU haben zu Recht massive Kritik ausgelöst. Sie schaden Deutschland und Europa massiv,so",2025-03-27 06:56:24.665,-5.8934329667893035,negative,2025-03-24
11524,11005180,Dr. Paula Piechotta,1986-09-19,weiblich,Grünen,2025-03-25,,Ärztin,152.0,Leipzig II,Landesliste,paulapiechotta.de,"Die Teile zum Krankenhaustransformationsfond können aus dem Sondervermögen finanziert werden, der Rest nicht.",2025-03-27 07:40:26.492,-1.2667199585115583,neutral,2025-03-24
11525,11005180,Dr. Paula Piechotta,1986-09-19,weiblich,Grünen,2025-03-25,,Ärztin,152.0,Leipzig II,Landesliste,paulapiechotta.de,"Kleiner Faktencheck: Hat ihm niemand vorgeworfen. Nur, dass er eine verdammt deplatzierte Rede hält.",2025-03-27 07:44:41.199,-5.131628425050914,negative,2025-03-24
11526,11005601,Donata Vogtschmidt,1998-02-24,weiblich,Die LINKE,2025-03-25,,Staatswissenschaftlerin,188.0,Eichsfeld – Nordhausen – Kyffhäuserkreis,Landesliste,donatavogtschmidt.bsky.social,".domscheit-berg.de hinterlässt riesengroße Fußstapfen voller großartiger politischer Inhalte, die ich gerne mit vollem Herzen und Tatendrang weiterführen möchte Entscheidet sich allerdings erst abschließend, sobald die Ausschüsse konstituiert sind #Bundestag",2025-03-27 07:50:03.495,4.723219467810069,positive,2025-03-24
11527,11004353,Dr. Irene Mihalic,1976-11-17,weiblich,Grünen,2025-03-24,,Polizeibeamtin,122.0,Gelsenkirchen,Landesliste,irene-mihalic.de‬,"Die Bundestagsbeschlüsse massiv in unsere Sicherheit und die Unterstützung der #Ukraine zu investieren, haben ein unmissverständliches Signal der Wehrhaftigkeit nach #Moskau gesendet. Das durch solche Gedankenspiele zu verwässern ist unverantwortlich.",2025-03-27 07:53:41.155,-5.8702109643145866,negative,2025-03-24
