full_name,week_start,mean_sentiment_score,n_posts,week_index,birthdate,gender,faction,profession,district_number,district_name,mandate,clean_handle,age
Katharina Dröge,2025-07-28,-2.715192694454246,5,61,1984-09-16,weiblich,Grünen,Volkswirtin,94.0,Köln III,Direktwahl,katharinadroege.bsky.social,41
Kathrin Henneberger,2024-07-01,-1.364264488836594,3,5,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2024-07-08,-6.160373854862682,1,6,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2024-08-12,-0.67755620064909,1,11,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2024-10-21,-1.5579912176641106,7,21,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2024-10-28,-2.5195406051318634,1,22,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2024-11-04,-0.19650009379084332,9,23,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2024-11-11,-1.7396769820689955,10,24,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2024-11-18,-1.74820210115537,21,25,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2024-11-25,-1.0730239455753878,9,26,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2024-12-02,0.19706017432349254,4,27,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2024-12-09,-4.038754493855184,5,28,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2024-12-16,0.10003992599954022,1,29,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2024-12-30,4.25447755138503,1,31,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,37
Kathrin Henneberger,2025-01-06,-2.075758058819973,14,32,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,38
Kathrin Henneberger,2025-01-13,-1.9446635339460425,2,33,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,38
Kathrin Henneberger,2025-01-20,-3.644218044300048,2,34,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,38
Kathrin Henneberger,2025-01-27,-2.622054697136719,11,35,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,38
Kathrin Henneberger,2025-02-03,-1.6032426637611032,5,36,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,38
Kathrin Henneberger,2025-02-10,-1.019934314715616,17,37,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,38
Kathrin Henneberger,2025-02-17,-2.3714290390973796,9,38,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,38
Kathrin Henneberger,2025-02-24,-1.5511871137198803,5,39,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,38
Kathrin Henneberger,2025-03-03,0.9335587123933443,5,40,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,38
Kathrin Henneberger,2025-03-10,0.2370162218755769,1,41,1987-04-01,weiblich,Grünen,Angestellte,109.0,Mönchengladbach,Landesliste,kathrinanna.bsky.social‬,38
Kathrin Vogler,2024-11-11,0.42030707872684997,3,24,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,61
Kathrin Vogler,2024-11-18,-0.7070349393471209,13,25,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,61
Kathrin Vogler,2024-11-25,-2.4942149295404983,3,26,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,61
Kathrin Vogler,2024-12-02,-1.4872774079603834,9,27,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,61
Kathrin Vogler,2024-12-09,-3.1899784367677664,2,28,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,61
Kathrin Vogler,2024-12-16,-3.5493484424159814,13,29,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,61
Kathrin Vogler,2024-12-23,3.7897939158979335,1,30,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,61
Kathrin Vogler,2024-12-30,5.340039029609907,1,31,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,61
Kathrin Vogler,2025-01-06,0.5878683994607848,4,32,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,62
Kathrin Vogler,2025-01-13,-1.5719910969784279,24,33,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,62
Kathrin Vogler,2025-01-20,-2.8804490111237127,41,34,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,62
Kathrin Vogler,2025-01-27,-2.047489926228173,65,35,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,62
Kathrin Vogler,2025-02-03,-2.413416876724262,25,36,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,62
Kathrin Vogler,2025-02-10,-1.4480148062960971,34,37,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,62
Kathrin Vogler,2025-02-17,-1.9035469941245926,46,38,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,62
Kathrin Vogler,2025-02-24,-1.660457169391597,6,39,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,62
Kathrin Vogler,2025-03-03,0.049388097870202985,8,40,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,62
Kathrin Vogler,2025-03-10,-5.468922188556862,1,41,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,62
Kathrin Vogler,2025-03-17,-1.9713608715071702,12,42,1963-09-29,weiblich,Die LINKE,Geschäftsführerin,128.0,Steinfurt III,Landesliste,voglerk.bsky.social,62
Katja Keul,2025-01-20,5.2697557482491995,1,34,1969-11-30,weiblich,Grünen,Rechtsanwältin,40.0,Nienburg II - Schaumburg,Landesliste,katja-keul.de,56
Katja Keul,2025-01-27,2.5214431070200876,5,35,1969-11-30,weiblich,Grünen,Rechtsanwältin,40.0,Nienburg II - Schaumburg,Landesliste,katja-keul.de,56
Katja Keul,2025-02-10,0.23698609517086752,2,37,1969-11-30,weiblich,Grünen,Rechtsanwältin,40.0,Nienburg II - Schaumburg,Landesliste,katja-keul.de,56
Katja Keul,2025-02-17,1.379037029262154,3,38,1969-11-30,weiblich,Grünen,Rechtsanwältin,40.0,Nienburg II - Schaumburg,Landesliste,katja-keul.de,56
Katrin Uhlig,2024-07-01,1.079675703045683,4,5,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-07-15,-6.044976092161581,1,7,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-08-26,4.7826556768032225,1,13,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-09-09,2.4075521383906975,6,15,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-09-30,-2.6285079577504673,3,18,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-10-07,5.233825412091868,1,19,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-10-14,-5.687920390274926,1,20,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-10-28,-1.4314271029075982,1,22,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-11-04,-0.7674769335284838,12,23,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-11-11,0.46540339109620754,8,24,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-11-18,-1.9010826133904013,3,25,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-11-25,-2.295555815654465,2,26,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-12-02,1.2858857078406034,4,27,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-12-16,-5.941253351195748,1,29,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-12-23,5.692059426781656,1,30,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2024-12-30,0.8024277967428879,1,31,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,42
Katrin Uhlig,2025-01-06,-2.15314185004716,1,32,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-01-13,-2.147417785184256,2,33,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-01-20,-2.2258197255992482,3,34,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-01-27,-2.619779347422593,9,35,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-02-03,2.392593302703812,3,36,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-02-10,-0.08677153968785145,2,37,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-02-17,1.7654729014537185,2,38,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-02-24,0.38303784170108784,8,39,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-03-03,-2.7759232336916138,4,40,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-03-10,-1.5137296127775928,8,41,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-03-17,-4.08151838587705,6,42,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,96.0,Bonn,Direktwahl,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-03-24,-3.7918869089868386,5,43,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-03-31,-2.334248162114898,1,44,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-04-07,-0.6689617152733256,5,45,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-04-14,2.7077875745047155,2,46,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-04-21,0.08666441583324029,3,47,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-04-28,1.472072678740322,5,48,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-05-05,-1.8092584729668089,9,49,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-05-12,0.7861449709950732,2,50,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-05-19,-4.029347197774527,3,51,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-05-26,3.682943223065839,2,52,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-06-09,-1.4131176717757803,1,54,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-06-23,4.497961898019603,1,56,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-06-30,0.6121373127229384,2,57,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-07-07,-5.4421018729860045,1,58,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-07-21,-1.6809828645569589,2,60,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Katrin Uhlig,2025-07-28,-3.183045101979652,1,61,1982-07-05,weiblich,Grünen,Dipl.-Kulturwirtin,95.0,Bonn,Landesliste,katrinuhlig.bsky.social,43
Konrad Stockmeier,2025-03-17,-1.8115588075001274,21,42,1977-05-03,männlich,FDP,Marktforscher,275.0,Mannheim,Landesliste,konradstockmeier.bsky.social,48
Konstantin Kuhle,2024-12-02,4.974837855455332,1,27,1989-02-11,männlich,FDP,Rechtsanwalt,53.0,Göttingen,Landesliste,konstantinkuhle.bsky.social,35
Konstantin Kuhle,2024-12-16,-5.646234762924712,1,29,1989-02-11,männlich,FDP,Rechtsanwalt,53.0,Göttingen,Landesliste,konstantinkuhle.bsky.social,35
Konstantin Kuhle,2025-03-10,-2.35768971239053,2,41,1989-02-11,männlich,FDP,Rechtsanwalt,53.0,Göttingen,Landesliste,konstantinkuhle.bsky.social,36
Konstantin Kuhle,2025-03-17,-0.2959267252725222,2,42,1989-02-11,männlich,FDP,Rechtsanwalt,53.0,Göttingen,Landesliste,konstantinkuhle.bsky.social,36
Kordula Schulz-Asche,2024-06-03,2.1345110918845434,2,1,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-06-10,-2.2465180207823954,4,2,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-06-17,4.4008182713826764,1,3,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-06-24,0.25619997313639736,6,4,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-07-01,0.39219552923253764,4,5,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-07-08,4.41861656080786,1,6,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-07-29,4.7606933413949974,1,9,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-09-09,-4.381775209594626,2,15,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-10-07,1.6329635773866191,2,19,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-10-14,5.147661843935364,2,20,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-10-21,1.112132396112523,6,21,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-10-28,-0.921492709744731,1,22,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-11-04,-0.38495591824215075,2,23,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-11-11,4.948639129160993,2,24,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-11-18,1.7080734421730763,5,25,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-11-25,-1.0846321159167995,3,26,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-12-02,-1.92957352025316,4,27,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-12-09,-1.4804726713591425,1,28,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-12-16,-1.4465354090790072,7,29,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-12-23,-5.084999742081553,1,30,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2024-12-30,-0.7002188257186255,2,31,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,68
Kordula Schulz-Asche,2025-01-06,5.6443728317587905,1,32,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,69
Kordula Schulz-Asche,2025-01-13,0.9115439733928905,1,33,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,69
Kordula Schulz-Asche,2025-01-20,-2.088219268797302,5,34,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,69
Kordula Schulz-Asche,2025-01-27,-1.7000520538180106,13,35,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,69
Kordula Schulz-Asche,2025-02-03,-0.16567933935470794,6,36,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,69
Kordula Schulz-Asche,2025-02-10,2.2225396771120614,2,37,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,69
Kordula Schulz-Asche,2025-02-17,-3.741588656781481,3,38,1956-12-31,weiblich,Grünen,"Krankenschwester, Kommunikationswissenschaftlerin",181.0,Main-Taunus,Landesliste,schulzasche.bsky.social,69
Lamya Kaddor,2024-05-27,-1.2148650496981355,7,0,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-06-03,-0.8092340820427285,24,1,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-06-10,0.0981935292055993,25,2,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-06-17,-0.41448568335678415,20,3,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-06-24,-0.06505616967298052,40,4,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-07-01,-1.4645687457056116,36,5,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-07-08,-0.5175877783309971,20,6,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-07-15,-0.191371647596287,16,7,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-07-22,-0.8744131632632918,12,8,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-07-29,-1.9942561412447086,16,9,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-08-05,0.5377371674244589,8,10,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-08-12,1.445785876498574,6,11,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-08-19,0.34398051287772335,18,12,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-08-26,-2.4796377549400934,13,13,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-09-02,-0.6241576193755033,12,14,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-09-09,0.2798657386517207,18,15,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-09-16,-1.012783737515464,22,16,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
Lamya Kaddor,2024-09-23,-3.0024363418838913,6,17,1978-06-11,weiblich,Grünen,"Islamwissenschaftlerin, Lehrerin für islamischen Religionsunterricht, Publizistin",115.0,Duisburg I,Landesliste,lamyakaddor.bsky.social,46
