id,full_name,birthdate,gender,faction,faction_start,faction_end,profession,district_number,district_name,mandate,clean_handle
11004182,Dr. Johann Wadephul,1963-02-10,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,4.0,Rendsburg-Eckernförde,Direktwahl,aussenminister.diplo.de‬
11005063,Dr. Jonas Geissler,1984-06-05,männlich,CDU/CSU,2025-03-25,,Regierungsrat a. D.,237.0,Coburg,Direktwahl,
11005587,Dr. Katja Strauss-Köster,1970-08-19,weiblich,CDU/CSU,2025-03-25,,"Bürgermeisterin (2009-2025), Dr.-Ing. Raumplanerin",138.0,Ennepe-Ruhr-Kreis II,Direktwahl,
11005257,Dr. Klaus Wiener,1962-08-21,männlich,CDU/CSU,2025-03-25,,Volkswirt,103.0,Mettmann I,Direktwahl,
11005510,Dr. Konrad Körner,1992-04-27,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,241.0,Erlangen,Direktwahl,
11005254,Dr. Maria-Lena Weiss,1981-04-04,weiblich,CDU/CSU,2025-03-25,,Rechtsanwältin,285.0,Rottweil – Tuttlingen,Direktwahl,
11005185,Dr. Markus Reichel,1968-07-15,männlich,CDU/CSU,2025-03-25,,"Dipl.-Mathematiker, Geschäftsführer",158.0,Dresden I,Landesliste,
11005033,Dr. Marlon Bröhr,1974-04-03,männlich,CDU/CSU,2025-03-25,,"Zahnarzt, Landrat a. D.",199.0,Mosel/Rhein-Hunsrück,Direktwahl,
11005182,Dr. Martin Plum,1982-02-26,männlich,CDU/CSU,2025-03-25,,Richter a. D.,110.0,Viersen,Direktwahl,
11004110,Dr. Mathias Middelberg,1964-12-14,männlich,CDU/CSU,2025-03-25,,Volljurist,39.0,Stadt Osnabrück,Direktwahl,
11002733,Dr. Michael Meister,1961-06-09,männlich,CDU/CSU,2025-03-25,,Dipl.-Mathematiker,187.0,Bergstraße,Direktwahl,
11002765,Dr. Norbert Röttgen,1965-07-02,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,97.0,Rhein-Sieg-Kreis II,Direktwahl,nroettgen.bsky.social‬
11005244,Dr. Oliver Vogt,1977-07-15,männlich,CDU/CSU,2025-03-25,,"Dipl.-Physiker, Gymnasiallehrer",133.0,Minden-Lübbecke I,Direktwahl,
11005106,Dr. Ottilie Klein,1984-02-14,weiblich,CDU/CSU,2025-03-25,,Abteilungsdirektorin,81.0,Berlin-Neukölln,Landesliste,
11004018,Dr. Reinhard Brandl,1977-08-01,männlich,CDU/CSU,2025-03-25,,Dipl.-Wirtschaftsingenieur,215.0,Ingolstadt,Direktwahl,
11004954,Dr. Saskia Ludwig,1968-05-23,weiblich,CDU/CSU,2025-03-25,,Dipl.-Kauffrau,60.0,BRB a.d.Havel– Potsdam-MittelmarkI –HVL III–Teltow-Fläming I,Landesliste,
11004336,Dr. Silke Launert,1976-12-27,weiblich,CDU/CSU,2025-03-25,,Richterin am Landgericht a. D.,236.0,Bayreuth,Direktwahl,
11005508,Dr. Stefan Korbach,1958-03-16,männlich,CDU/CSU,2025-03-25,,Dipl.-Kaufmann,178.0,Wiesbaden,Direktwahl,
11005163,Dr. Stefan Nacke,1976-01-27,männlich,CDU/CSU,2025-03-25,,"Soziologe, Sozialethiker",128.0,Münster,Landesliste,
11004853,Dr. Stephan Pilsinger,1987-02-17,männlich,CDU/CSU,2025-03-25,,Hausarzt,219.0,München-West/Mitte,Direktwahl,
11004038,Dr. Thomas Gebhart,1971-12-20,männlich,CDU/CSU,2025-03-25,,"Magister (Politikwissenschaft, Betriebswirtschaftslehre)",210.0,Südpfalz,Direktwahl,
11005542,Dr. Thomas Pauls,1986-10-03,männlich,CDU/CSU,2025-03-25,,,176.0,Wetterau I,Direktwahl,
11004414,Dr. Wolfgang Stefinger,1985-04-20,männlich,CDU/CSU,2025-03-25,,Betriebswirt,217.0,München-Ost,Direktwahl,
11005035,Dr. Yannick Bury,1990-03-11,männlich,CDU/CSU,2025-03-25,,Volkswirt,283.0,Emmendingen – Lahr,Direktwahl,
11003865,Elisabeth Winkelmeier-Becker,1962-09-15,weiblich,CDU/CSU,2025-03-25,,Richterin,96.0,Rhein-Sieg-Kreis I,Direktwahl,
11005439,Ellen Demuth,1982-07-10,weiblich,CDU/CSU,2025-03-25,,Dipl.-Betriebswirtin (FH),196.0,Neuwied,Direktwahl,
11004452,Emmi Zeulner,1987-03-27,weiblich,CDU/CSU,2025-03-25,,Examinierte Gesundheits-und Krankenpflegerin,239.0,Kulmbach,Direktwahl,
11005068,Fabian Gramling,1987-04-05,männlich,CDU/CSU,2025-03-25,,Bundestagsabgeordneter,266.0,Neckar-Zaber,Direktwahl,
11004883,Felix Schreiner,1986-01-29,männlich,CDU/CSU,2025-03-25,,,288.0,Waldshut,Direktwahl,
11005417,Florian Bilic,1994-01-10,männlich,CDU/CSU,2025-03-25,,Hauptgeschäftsführer,209.0,Pirmasens,Direktwahl,
11004048,Florian Hahn,1974-03-14,männlich,CDU/CSU,2025-03-25,,MdB,220.0,München-Land,Direktwahl,
11005160,Florian Müller,1987-09-14,männlich,CDU/CSU,2025-03-25,,Strategiereferent,148.0,Olpe – Märkischer Kreis I,Direktwahl,
11005536,Florian Oest,1987-08-25,männlich,CDU/CSU,2025-03-25,,Jurist und Betriebswirt,156.0,Görlitz,Landesliste,
11004366,Florian Oßner,1980-07-05,männlich,CDU/CSU,2025-03-25,,MdB,227.0,Landshut,Direktwahl,
11005087,Franziska Hoppermann,1982-01-08,weiblich,CDU/CSU,2025-03-25,,"Senatsdirektorin, Dipl.-Kauffrau",22.0,Hamburg-Wandsbek,Landesliste,
11005428,Frederik Bouffier,1990-10-07,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,172.0,Gießen,Direktwahl,
11002735,Friedrich Merz,1955-11-11,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,146.0,Hochsauerlandkreis,Direktwahl,
11004285,Fritz Güntzler,1966-05-06,männlich,CDU/CSU,2025-03-25,,"Wirtschaftsprüfer, Steuerberater",53.0,Göttingen I,Direktwahl,
11005475,Georg Günther,1988-05-14,männlich,CDU/CSU,2025-03-25,,Dipl.-Finanzwirt (FH),15.0,Vorpommern-Rügen – Vorpommern-Greifswald I,Landesliste,
11003514,Gitta Connemann,1964-05-10,weiblich,CDU/CSU,2025-03-25,,"Verkäuferin, Volljuristin",25.0,Unterems,Direktwahl,
11003573,Gunther Krichbaum,1964-05-04,männlich,CDU/CSU,2025-03-25,,Wirtschaftsjurist,279.0,Pforzheim,Direktwahl,
11005410,Günter Baumgartner,1975-04-24,männlich,CDU/CSU,2025-03-25,,Bankbetriebswirt,229.0,Rottal-Inn,Direktwahl,
11005507,Hans Koller,1971-07-15,männlich,CDU/CSU,2025-03-25,,"Landwirt, Gastwirt",228.0,Passau,Direktwahl,
11004264,Hansjörg Durz,1971-07-29,männlich,CDU/CSU,2025-03-25,,"Dipl.-Kaufmann, Bankkaufmann",252.0,Augsburg-Land,Direktwahl,
11005537,Harald Orthey,1968-06-25,männlich,CDU/CSU,2025-03-25,,Betriebswirt (VWA),203.0,Montabaur,Direktwahl,
11005477,Heiko Hain,1982-03-26,männlich,CDU/CSU,2025-03-25,,Verwaltungsfachwirt,238.0,Hof,Direktwahl,
11003821,Henning Otte,1968-10-27,männlich,CDU/CSU,2025-03-25,,,44.0,Celle – Uelzen,Direktwahl,
11005184,Henning Rehbaum,1973-09-10,männlich,CDU/CSU,2025-03-25,,Dipl.-Betriebswirt (FH),129.0,Warendorf,Direktwahl,
11005570,Henri Schmidt,1983-05-07,männlich,CDU/CSU,2025-03-25,,Geschäftsführer,10.0,Herzogtum Lauenburg – Stormarn-Süd,Direktwahl,
11004269,Hermann Färber,1963-03-26,männlich,CDU/CSU,2025-03-25,,Landwirtschaftsmeister,263.0,Göppingen,Direktwahl,
11004352,Jan Metzler,1981-07-05,männlich,CDU/CSU,2025-03-25,,"Winzer, Dipl.-Betriebswirt (FH)",205.0,Worms,Direktwahl,
11005544,Jan-Wilhelm Pohlmann,1986-07-31,männlich,CDU/CSU,2025-03-25,,Politik- und Verwaltungswissenschaftlicher,166.0,Waldeck,Direktwahl,
11004800,Jens Lehmann,1967-12-19,männlich,CDU/CSU,2025-03-25,,Erzieher,151.0,Leipzig I,Landesliste,
11003638,Jens Spahn,1980-05-16,männlich,CDU/CSU,2025-03-25,,Bankkaufmann,123.0,Steinfurt I – Borken I,Direktwahl,
11005447,Joachim Ebmeyer,1985-01-30,männlich,CDU/CSU,2025-03-25,,Volkswirt,132.0,Herford – Minden-Lübbecke II,Direktwahl,
11005557,Johannes Rothenberger,1980-08-07,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,284.0,Offenburg,Direktwahl,
11004418,Johannes Steiniger,1987-06-18,männlich,CDU/CSU,2025-03-25,,"Gymnasiallehrer, MdB",207.0,Neustadt – Speyer,Direktwahl,
11005602,Johannes Volkmann,1996-12-11,männlich,CDU/CSU,2025-03-25,,"Volkswirt, Sinologe",171.0,Lahn-Dill,Direktwahl,
11005610,Johannes Wiegelmann,1993-02-02,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,174.0,Main-Kinzig – Wetterau II – Schotten,Direktwahl,
11005612,Johannes Winkel,1991-10-28,männlich,CDU/CSU,2025-03-25,,Volljurist,106.0,Düsseldorf II,Direktwahl,
11004845,Josef Oster,1971-01-04,männlich,CDU/CSU,2025-03-25,,"Dipl.-Verwaltungswirt (FH), Bürgermeister a. D.",198.0,Koblenz,Direktwahl,
11003566,Julia Klöckner,1972-12-16,weiblich,CDU/CSU,2025-03-25,,"Chefredakteurin, Bundesministerin a. D.",200.0,Kreuznach,Direktwahl,
11004050,Jürgen Hardt,1963-05-30,männlich,CDU/CSU,2025-03-25,,Dipl.-Volkswirt,102.0,Solingen – Remscheid – Wuppertal II,Direktwahl,
11004443,Kai Whittaker,1985-04-10,männlich,CDU/CSU,2025-03-25,,Wirtschaftswissenschaftler M. Sc.,273.0,Rastatt,Direktwahl,
11004901,Katrin Staffler,1981-11-04,weiblich,CDU/CSU,2025-03-25,,Biochemikerin,214.0,Fürstenfeldbruck,Direktwahl,
11004382,Kerstin Radomski,1974-11-01,weiblich,CDU/CSU,2025-03-25,,Studienrätin,113.0,Krefeld II – Wesel II,Direktwahl,
11004924,Kerstin Vieregge,1976-09-06,weiblich,CDU/CSU,2025-03-25,,staatlich geprüfte Betriebswirtin,134.0,Lippe I,Direktwahl,
11005138,Klaus Mack,1973-04-28,männlich,CDU/CSU,2025-03-25,,"Dipl,-Verwaltungswirt (FH)",280.0,Calw,Direktwahl,
11003264,Klaus-Peter Willsch,1961-02-28,männlich,CDU/CSU,2025-03-25,,Dipl.-Volkswirt,177.0,Rheingau-Taunus – Limburg,Direktwahl,
11005002,Knut Abraham,1966-06-04,männlich,CDU/CSU,2025-03-25,,Diplomat,65.0,Elbe-Elster – Oberspreewald-Lausitz,Landesliste,
11005449,Lars Ehm,1976-04-09,männlich,CDU/CSU,2025-03-25,,Volljurist,121.0,Recklinghausen II,Direktwahl,
11005190,Lars Rohwer,1972-02-01,männlich,CDU/CSU,2025-03-25,,Bankkaufmann,159.0,Dresden II – Bautzen II,Landesliste,larsrohwer.bsky.social
11005422,Leif Erik Bodin,1996-06-20,männlich,CDU/CSU,2025-03-25,,Jurist,2.0,Nordfriesland – Dithmarschen Nord,Direktwahl,
11005514,Lukas Krieger,1987-11-11,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,79.0,Berlin-Charlottenburg-Wilmersdorf,Direktwahl,
11005431,Lutz Brinkmann,1975-12-27,männlich,CDU/CSU,2025-03-25,,selbstständiger Dipl.-Bauingenieur,38.0,Osnabrück-Land,Direktwahl,
11004673,Marc Biadacz,1979-09-03,männlich,CDU/CSU,2025-03-25,,Sozialwissenschaftler,260.0,Böblingen,Direktwahl,
11004744,Marc Henrichmann,1976-06-01,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,126.0,Coesfeld – Steinfurt II,Direktwahl,
11005263,Mareike Lotte Wulf,1979-11-15,weiblich,CDU/CSU,2025-03-25,,Verbandsgeschäftsführerin,46.0,Hameln-Pyrmont – Holzminden,Landesliste,
11004298,Mark Helfrich,1978-09-08,männlich,CDU/CSU,2025-03-25,,Betriebswirt,3.0,Steinburg – Dithmarschen Süd,Direktwahl,
11004331,Markus Koob,1977-12-05,männlich,CDU/CSU,2025-03-25,,,175.0,Hochtaunus,Direktwahl,
11005052,Martina Englhardt-Kopf,1981-06-08,weiblich,CDU/CSU,2025-03-25,,Studiendirektorin a. D.,233.0,Schwandorf,Direktwahl,
11005579,Marvin Schulz,1994-11-14,männlich,CDU/CSU,2025-03-25,,Angestellter,76.0,Berlin-Reinickendorf,Direktwahl,
11004292,Matthias Hauer,1977-12-18,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,119.0,Essen III,Direktwahl,matthiashauer.bsky.social
11004052,Mechthild Heil,1961-08-23,weiblich,CDU/CSU,2025-03-25,,Dipl.-Ing. Architektin,197.0,Ahrweiler,Direktwahl,
11005261,Mechthilde Wittmann,1967-12-12,weiblich,CDU/CSU,2025-03-25,,Juristin,256.0,Oberallgäu,Direktwahl,
11004670,Melanie Bernstein,1976-09-28,weiblich,CDU/CSU,2025-03-25,,Kulturwissenschaftlerin,8.0,Segeberg – Stormarn-Mitte,Direktwahl,
11003742,Michael Brand,1973-11-19,männlich,CDU/CSU,2025-03-25,,"Angestellter, Pressesprecher",173.0,Fulda,Direktwahl,
11004262,Michael Donth,1967-06-08,männlich,CDU/CSU,2025-03-25,,Bürgermeister a. D.,289.0,Reutlingen,Direktwahl,
11004034,Michael Frieser,1964-03-30,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,244.0,Nürnberg-Süd,Direktwahl,
11005488,Michael Hose,1984-09-28,männlich,CDU/CSU,2025-03-25,,Schulleiter/ Gymnasiallehrer,192.0,Erfurt – Weimar – Weimarer Land II,Landesliste,
11004779,Michael Kießling,1973-05-29,männlich,CDU/CSU,2025-03-25,,Dipl.-Bauingenieur (FH),223.0,Starnberg – Landsberg am Lech,Direktwahl,
11005495,Nicklas Kappe,1996-11-11,männlich,CDU/CSU,2025-03-25,,Chemieingenieur,124.0,Bottrop – Recklinghausen III,Direktwahl,
11005266,Nicolas Zippelius,1987-08-01,männlich,CDU/CSU,2025-03-25,,MdB,272.0,Karlsruhe-Land,Direktwahl,zippelius.bsky.social
11004437,Nina Warken,1979-05-15,weiblich,CDU/CSU,2025-03-25,,Rechtsanwältin,276.0,Odenwald – Tauber,Direktwahl,
11005582,Nora Seitz,1984-05-10,weiblich,CDU/CSU,2025-03-25,,Fleischermeisterin,161.0,Chemnitz,Landesliste,
11004655,Norbert Maria Altenkamp,1972-07-27,männlich,CDU/CSU,2025-03-25,,Dipl.-Volkswirt,180.0,Main-Taunus,Direktwahl,
11003544,Olav Gutting,1970-10-14,männlich,CDU/CSU,2025-03-25,,"Rechtsanwalt, Fachanwalt für Erbrecht",278.0,Bruchsal – Schwetzingen,Direktwahl,
11005545,Oliver Pöpsel,1973-04-06,männlich,CDU/CSU,2025-03-25,,Versicherungsfachmann,145.0,Soest,Direktwahl,
11005551,Pascal Reddig,1995-04-10,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,179.0,Hanau,Direktwahl,
11003582,Patricia Lips,1963-12-21,weiblich,CDU/CSU,2025-03-25,,Handelsfachwirtin,186.0,Odenwald,Direktwahl,
11004146,Patrick Schnieder,1968-05-01,männlich,CDU/CSU,2025-03-25,,Bürgermeister a. D.,201.0,Bitburg,Direktwahl,
11004938,Paul Ziemiak,1985-09-06,männlich,CDU/CSU,2025-03-25,,Generalsekretär der CDU NRW,149.0,Märkischer Kreis II,Direktwahl,
11004004,Peter Aumer,1976-04-17,männlich,CDU/CSU,2025-03-25,,,232.0,Regensburg,Direktwahl,
11004010,Peter Beyer,1970-12-25,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,104.0,Mettmann II,Direktwahl,
11005487,Philip M. A. Hoffmann,1988-11-21,männlich,CDU/CSU,2025-03-25,,Ökonom,297.0,Saarlouis,Direktwahl,
11004656,Philipp Amthor,1992-11-10,männlich,CDU/CSU,2025-03-25,,Jurist,16.0,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II ,Landesliste,
11003574,Prof. Dr. Günter Krings,1969-08-07,männlich,CDU/CSU,2025-03-25,,Jurist,108.0,Mönchengladbach,Direktwahl,
11005593,Prof. Dr. Hans Theiss,1977-09-20,männlich,CDU/CSU,2025-03-25,,Arzt,216.0,München-Nord,Direktwahl,hanstheiss.bsky.social
11005588,Prof. Dr. Hendrik Streeck,1977-08-07,männlich,CDU/CSU,2025-03-25,,Universitätsprofessor,95.0,Bonn,Direktwahl,hendrikstreeck.bsky.social‬
11005485,Prof. Dr. Matthias Hiller,1985-01-08,männlich,CDU/CSU,2025-03-25,,Steuerberater und Hochschullehrer,262.0,Nürtingen,Direktwahl,
11004021,Ralph Brinkhaus,1968-06-15,männlich,CDU/CSU,2025-03-25,,Steuerberater,130.0,Gütersloh I,Direktwahl,
11005048,Ralph Edelhäußer,1973-03-22,männlich,CDU/CSU,2025-03-25,,"Bankkaufmann, Dipl.-Betriebswirt (FH)",245.0,Roth,Direktwahl,
11004068,Roderich Kiesewetter,1963-09-11,männlich,CDU/CSU,2025-03-25,,Oberst a. D. / Diplom-Kaufmann (univ.),270.0,Aalen – Heidenheim,Direktwahl,rodki.bsky.social
11005592,Roland Theis,1980-03-17,männlich,CDU/CSU,2025-03-25,,Jurist,298.0,St. Wendel,Direktwahl,
11004617,Ronja Schmitt,1989-05-03,weiblich,CDU/CSU,2025-03-25,,Volkswirtin,291.0,Ulm,Direktwahl,
11005436,Sandra Carstensen,1971-10-02,weiblich,CDU/CSU,2025-03-25,,Juristin,6.0,Plön – Neumünster,Direktwahl,
11005413,Sascha Beek,1983-06-16,männlich,CDU/CSU,2025-03-25,,Gesundheits- und Krankenpfleger,112.0,Wesel I,Direktwahl,
11005571,Sebastian Schmidt,1993-08-08,männlich,CDU/CSU,2025-03-25,,"Bankkaufmann, staatl. geprüfter Betriebswirt",9.0,Ostholstein – Stormarn-Nord,Direktwahl,
11004417,Sebastian Steineke,1973-06-19,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,56.0,Prignitz – Ostprignitz-Ruppin – Havelland I,Landesliste,sebastiansteineke.bsky.social
11004832,Sepp Müller,1989-01-22,männlich,CDU/CSU,2025-03-25,,Dipl.-Bankbetriebswirt Frankfurt School of Finance and Management,70.0,Anhalt – Dessau – Wittenberg,Landesliste,
11005072,Serap Güler,1980-07-07,weiblich,CDU/CSU,2025-03-25,,Beamtin,92.0,Köln I,Landesliste,serapgueler.bsky.social
11005605,Siegfried Walch,1984-04-08,männlich,CDU/CSU,2025-03-25,,"Kaufmann, Betriebswirt (HWK)",224.0,Traunstein,Direktwahl,
11004681,Silvia Breher,1973-07-23,weiblich,CDU/CSU,2025-03-25,,Volljuristin,32.0,Cloppenburg – Vechta,Direktwahl,
11005030,Simone Borchardt,1967-09-11,weiblich,CDU/CSU,2025-03-25,,Gesundheitsökonomin,13.0,Ludwigslust-Parchim II–Nordwestmecklenbg II–Landkr. RostockI,Landesliste,
11004867,Stefan Rouenhoff,1978-12-23,männlich,CDU/CSU,2025-03-25,,,111.0,Kleve,Direktwahl,
11004011,Steffen Bilger,1979-02-16,männlich,CDU/CSU,2025-03-25,,Volljurist,265.0,Ludwigsburg,Direktwahl,
11004241,Stephan Albani,1968-06-03,männlich,CDU/CSU,2025-03-25,,Dipl.-Physiker,27.0,Oldenburg – Ammerland,Landesliste,
11003589,Stephan Mayer,1973-12-15,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,211.0,Altötting,Direktwahl,
11004169,Stephan Stracke,1974-04-01,männlich,CDU/CSU,2025-03-25,,Volljurist,257.0,Ostallgäu,Direktwahl,
11005085,Susanne Hierl,1973-09-29,weiblich,CDU/CSU,2025-03-25,,Rechtsanwältin,231.0,Amberg,Direktwahl,
11003734,Thomas Bareiß,1975-02-15,männlich,CDU/CSU,2025-03-25,,Dipl.-Betriebswirt,295.0,Zollernalb – Sigmaringen,Direktwahl,
11004709,Thomas Erndl,1974-07-22,männlich,CDU/CSU,2025-03-25,,Dipl.-Ing. (FH) Elektrotechnik / Mikroelektronik,226.0,Deggendorf,Direktwahl,
11004061,Thomas Jarzombek,1973-04-28,männlich,CDU/CSU,2025-03-25,,IT-Berater,105.0,Düsseldorf I,Direktwahl,
11002754,Thomas Rachel,1962-05-17,männlich,CDU/CSU,2025-03-25,,Politikwissenschaftler,89.0,Düren,Direktwahl,
11005193,Thomas Röwekamp,1966-09-18,männlich,CDU/CSU,2025-03-25,,"Rechtsanwalt, Notar",54.0,Bremen I,Landesliste,
11003636,Thomas Silberhorn,1968-11-12,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,235.0,Bamberg,Direktwahl,
11004276,Thorsten Frei,1973-08-08,männlich,CDU/CSU,2025-03-25,,"Jurist, Oberbürgermeister a. D.",286.0,Schwarzwald-Baar,Direktwahl,judithhopkins132.bsky.social
11005406,Tijen Ataoğlu,1989-07-21,weiblich,CDU/CSU,2025-03-25,,Richterin am Landgericht,137.0,Hagen – Ennepe-Ruhr-Kreis I,Direktwahl,
11005118,Tilman Kuban,1987-05-26,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,47.0,Hannover-Land II,Landesliste,
11004409,Tino Sorge,1975-03-04,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,69.0,Magdeburg,Landesliste,tinosorge.bsky.social
11005258,Tobias Winkler,1978-01-16,männlich,CDU/CSU,2025-03-25,,Abgeordneter,242.0,Fürth,Direktwahl,
11004087,Ulrich Lange,1969-06-06,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,253.0,Donau-Ries,Direktwahl,
11004271,Uwe Feiler,1965-11-02,männlich,CDU/CSU,2025-03-25,,Finanzwirt,58.0,Oberhavel – Havelland II,Landesliste,
11005620,Vanessa Zobel,1988-02-08,weiblich,CDU/CSU,2025-03-25,,Bankkauffrau,30.0,Stade I – Rotenburg II,Direktwahl,
11005589,Vivian Tauschwitz,1994-07-29,weiblich,CDU/CSU,2025-03-25,,Offizierin,35.0,Rotenburg I – Heidekreis,Landesliste,
11005146,Volker Mayer-Lay,1981-06-22,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,293.0,Bodensee,Direktwahl,
11004365,Wilfried Oellers,1975-09-16,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,88.0,Heinsberg,Direktwahl,
11005465,Wilhelm Gebhard,1976-06-15,männlich,CDU/CSU,2025-03-25,,Bürgermeister,168.0,Werra-Meißner – Hersfeld-Rotenburg,Direktwahl,
11005438,Wolfgang Dahler,1975-05-06,männlich,CDU/CSU,2025-03-25,,Rechtsanwalt,292.0,Biberach,Direktwahl,
11005005,Adis Ahmetović,1993-07-27,männlich,SPD,2025-03-25,,Referent für Regierungsplanung in der Nds. Staatskanzelei,41.0,Stadt Hannover I,Direktwahl,
11004407,Andreas Schwarz,1965-03-03,männlich,SPD,2025-03-25,,Betriebswirt,235.0,Bamberg,Landesliste,schwarzmdb.bsky.social
11003162,Anette Kramme,1967-10-10,weiblich,SPD,2025-03-25,,"Rechtsanwältin, Fachanwältin für Arbeitsrecht",236.0,Bayreuth,Landesliste,
11004614,Angelika Glöckner,1962-02-05,weiblich,SPD,2025-03-25,,"Verwaltungsfachwirtin, Betriebswirtin",209.0,Pirmasens,Landesliste,
11005240,Anja Troff-Schaffarzyk,1969-10-01,weiblich,SPD,2025-03-25,,Dipl.-Pädagogin,25.0,Unterems,Landesliste,anjatroff.bsky.social
11005108,Annika Klose,1992-06-24,weiblich,SPD,2025-03-25,,Sozialwissenschaftlerin,74.0,Berlin-Mitte,Landesliste,anniklose.bsky.social
11005267,Armand Zorn,1988-07-18,männlich,SPD,2025-03-25,,Unternehmensberater,181.0,Frankfurt am Main I,Landesliste,
11004124,Aydan Özoğuz,1967-05-31,weiblich,SPD,2025-03-25,,"Wissenschaftliche Mitarbeiterin, Körber Stiftung",22.0,Hamburg-Wandsbek,Direktwahl,
11004392,Bernd Rützel,1968-10-02,männlich,SPD,2025-03-25,,Maschinenschlosser,248.0,Main-Spessart,Landesliste,
11003545,Bettina Hagedorn,1955-12-26,weiblich,SPD,2025-03-25,,Goldschmiedin,9.0,Ostholstein – Stormarn-Nord,Landesliste,
11005135,Bettina Lugk,1982-02-03,weiblich,SPD,2025-03-25,,"Geowissenschaftlerin, Verwaltungsfachwirtin",149.0,Märkischer Kreis II,Landesliste,
11005543,Boris Pistorius,1960-03-14,männlich,SPD,2025-03-25,,"Bundesminister, Jurist",42.0,Stadt Hannover II,Direktwahl,
11004006,Bärbel Bas,1968-05-03,weiblich,SPD,2025-03-25,,Personalmanagement-Ökonomin (VWA),114.0,Duisburg I,Direktwahl,
11005251,Carmen Wegge,1989-09-24,weiblich,SPD,2025-03-25,,Juristin,223.0,Starnberg – Landsberg am Lech,Landesliste,carmenwegge.bsky.social
11003218,Carsten Schneider,1976-01-23,männlich,SPD,2025-03-25,,Bankkaufmann,192.0,Erfurt – Weimar – Weimarer Land II,Landesliste,
11004426,Carsten Träger,1973-10-25,männlich,SPD,2025-03-25,,"sebst. Werbeberater, Koordinator Kommunikation Sparkasse Fürth",242.0,Fürth,Landesliste,
11005208,Christoph Schmid,1976-07-08,männlich,SPD,2025-03-25,,"Politikwissenschaftler, Bürgermeister a. D.",253.0,Donau-Ries,Landesliste,
11004825,Claudia Moll,1968-12-15,weiblich,SPD,2025-03-25,,Examinierte Altenpflegerin,87.0,Aachen II,Landesliste,
11004401,Dagmar Schmidt,1973-03-13,weiblich,SPD,2025-03-25,,Historikerin,171.0,Lahn-Dill,Landesliste,dagmarschmidt.de
11005015,Daniel Baldy,1994-09-25,männlich,SPD,2025-03-25,,Lehrer,204.0,Mainz,Landesliste,daniel-baldy.bsky.social
11005416,Daniel Bettermann,1980-10-17,männlich,SPD,2025-03-25,,Angestellter im öffentlichen Dienst,167.0,Kassel,Direktwahl,
11005300,Daniel Rinkert,1987-12-11,männlich,SPD,2025-03-25,,Jurist,107.0,Neuss I,Landesliste,
11005606,Daniel Walter,1991-03-27,männlich,SPD,2025-03-25,,Referent / LL.M. European Law,89.0,Düren,Landesliste,
11005560,Daniela Rump,1996-01-13,weiblich,SPD,2025-03-25,,Studentin der Rechtswissenschaften,48.0,Hildesheim,Direktwahl,
11004388,Dennis Rohde,1986-06-24,männlich,SPD,2025-03-25,,Rechtsanwalt,27.0,Oldenburg – Ammerland,Direktwahl,tomschroeder93.bsky.social
11005241,Derya Türk-Nachbaur,1973-04-10,weiblich,SPD,2025-03-25,,Versicherungsfachfrau,286.0,Schwarzwald-Baar,Landesliste,deryatuerknachbaur.bsky.social
11004433,Dirk Vöpel,1971-05-29,männlich,SPD,2025-03-25,,Selbstständiger Kaufmann,116.0,Oberhausen – Wesel III,Direktwahl,
11004444,Dirk Wiese,1983-07-11,männlich,SPD,2025-03-25,,Jurist,146.0,Hochsauerlandkreis,Landesliste,
11003710,Dr. Bärbel Kofler,1967-05-24,weiblich,SPD,2025-03-25,,"Bankkauffrau, Diplom-Informatikerin (FH), Sprachwissenschaftlerin",224.0,Traunstein,Landesliste,
11005247,Dr. Carolin Wagner,1982-10-01,weiblich,SPD,2025-03-25,,Referatsleiterin,232.0,Regensburg,Landesliste,
11005174,Dr. Christos Pantazis,1975-10-09,männlich,SPD,2025-03-25,,Arzt,50.0,Braunschweig,Direktwahl,
11005103,Dr. Franziska Kersten,1968-12-19,weiblich,SPD,2025-03-25,,Tierärztin,67.0,Börde – Salzlandkreis,Landesliste,franziskakersten.bsky.social‬
